file, text  
train_85.wav, "Metcalf yang jadi ibunya juga actingnya gila. Keras tapi penyayang, pedas tapi peduli, interaksi mereka itu bikin kamu pengen bilang ya ampun, ini aku sama ibu banget nih di rumah, belum lagi karakter lain kayak Julie yang polos. Ini kamu pengen bilang ya ampun, ini aku sama ibu banget nih di rumah, belum lagi karakter lain kayak Julie yang polos. ya Sobat Trisma? Apalagi cinematografi film ini"
train_86.wav, "lembut banget penuh warna-warna di awal ala 2000an yang nostaljik parah ya. Musiknya juga santai bukan yang dramatis banget tapi cukup bikin adegannya itu hidup. Makanya wajar aja kalau film ini menang banyak penghargaan. Golden Globe best picture, best actress sampai masuk nominasi oskar. Gerwig sebagai sutradara ini sukses deh, bikin cerita yang ringan tapi ngena banget. Bisa nonton"
train_87.wav, "sambil ketawa tapi tiba-tiba jeduk dan kepikiran orang tua ya, Sobat Trisma. Cocok banget deh buat kamu yang pengen nostalgia atau lagi ngerasain fase pengen banget cepet-cepet dewasa. Wah, dari empat film yang udah kita bahas tadi nih Sobat Trisma, Sobat Trisma paling suka yang mana? Jangan lupa ajak keluarga buat nonton bareng ya, mumpung masih weekend. Dan jangan lupa Sobat Trisma, Good Movie Always Make Life Better! Terima Kasih ya Sobat Trisma, sudah mendemani Naina, Voice of Trisma,"
train_88.wav, "the best online radio in Bali! Sampai jumpa lagi Sobat Trisma! [Lirik] She used to be my only enemy and never let me free [Lirik] Catching me in place"
train_89.wav, "that I knew I shouldn't be [Lirik] Every other day, I crossed the line, I didn't mean to be so bad [Lirik] I never thought you would become the friend I never had [Lirik] Back then, I didn't know why [Lirik] Why you were misunderstood [Lirik] So now, I see through your eyes [Lirik] All that you did"
train_90.wav, "was love [Lirik] Mama, I love you [Lirik] Mama, I care [Lirik] Mama, I love you [Lirik] Mama, my friend [Lirik] You're my friend"
train_91.wav, "[Lirik] I didn't want to hear it then, but I'm not ashamed to say it now [Lirik] Every little thing you said and did was right for me [Lirik] I had a lot of time to think about, about the way I used to be [Lirik] I never had a sense of my responsibility [Lirik] Back then, I didn't know why [Lirik] Why you were"
train_92.wav, "misunderstood [Lirik] So now, I see through your eyes [Lirik] All that you did was love [Lirik] Mama, I love you [Lirik] Mama, I care [Lirik] Mama, I love you [Lirik] Mama"
train_93.wav, "my friend [Lirik] You're my friend [Intro] Voice of Trisma the best online radio in Bali, Voice of Trisma the best online radio in Bali  Hai hai Sobat Trisma selamat sore, senang rasanya aku Nia bisa kembali hadir buat nemenin"
train_94.wav, "Sobat Trisma di edisi hari Sabtu tanggal 22 November 2025. Karena seperti biasa di program acara tanggal lagu barat Nia bakal putarin lagu-lagu barat yang pastinya bakal kita ulas tuntas. Dan tadi Sobat Trisma udah ditemani nih sama Naina di program acara All About Movie. dan sekarang waktunya Sobat Trisma relaxin pikiran barang nia nih, sambil dengerin lagu-lagu barat yang pastinya keren banget. Eits, tapi sebelum"
train_95.wav, "lanjut, nia mau nanya dulu gimana kabar Sobat Trisma hari ini? Di weekend kayak gini Sobat Trisma sibuk atau udah free nih? Nia doain, semoga Sobat Trisma selalu dalam keadaan bahagia dan selalu sehat ya. Oke Sobat Trisma, sama nih kayak program acara tanggal lagu barat sebelumnya, hari ini Nia bakal ngebahas lagu-lagu top 5 yang udah diputarin selama minggu ini. Wah, Sobat Trisma pasti udah gak sabar ya buat dengerin lagu-lagunya."
train_96.wav, "Oke deh Sobat Trisma, langsung aja Nia putarin lagu pertama hari ini di top 5 kita. Ini dia, premise dari Lovie. Happy Listen, Sobat Trisma! [Lirik] I made a promise [Lirik] To distance"
train_97.wav, "myself [Lirik] Took a flight, through aurora skies [Lirik] Honestly, I didn't think about [Lirik] How we didn't say goodbye [Lirik] Just, ""See you very soon"" goodbye [Lirik] Just, ""See"""
train_98.wav, "you very soon, goodbye [Lirik] Just, ""See you very soon""  [Lirik] So I didn't call you [Lirik] For 16 long days"
train_99.wav, "[Lirik] And I should get a cigarette [Lirik] For so much restraint [Lirik] No matter how long I resist temptation [Lirik] I will always lose [Lirik] It hurts to be something [Lirik] It's worse to"
train_100.wav, "be nothing [Lirik] With you [Lirik] I've done the math, there's no solution [Lirik] We'll never last [Lirik] Why can't I let go of this?"
train_101.wav, "[Lirik] So I broke my promise [Lirik] I called you last night [Lirik] I shouldn't have"
train_102.wav, "I wouldn't have [Lirik] If it weren't for the sight of a boy [Lirik] Who looked just like you [Lirik] Standing out on Melrose Avenue [Lirik] It hurts to be something [Lirik] It's worse to be nothing [Lirik] With you"
train_103.wav, "[Lirik] It hurts to be something [Lirik] It's worse to be nothing [Lirik] With you Voice of Trisma, the best online radio in Bali. Wah, sobat Trisma, barusan kita udah dengerin lagu yang dalam banget dan penuh emosi"
train_104.wav, "dan pastinya lembut. Dan sekarang, Nia bakal masuk ke pembahasan lagu di top 5 kita minggu ini. Ini dia lagu yang banyak disukai oleh anak muda, Promise dari Laufey. Lagu ini dirilis tanggal 14 Juni 2023. dan jadi bagian dari single yaitu Bewitched track yaitu Promise that From the Start dan lagu ini juga masuk di album kedua Laufey Sobat Trisma dan yang kerana lagi, lagu ini"
train_105.wav, "resmi dapat sertifikasi emas Ria pada 11 Maret 2025 ini tanda bahwa lagu ini benar-benar diterima dan didengarin secara global dan makna lagu ini sendiri itu dalam banget ya Sobat Trisma ya Lagu ini ngebahas tentang seseorang yang masih susah move on dari masa lalunya, terutama dari janji-janji manis yang pernah diucapin sama mantannya. Laufey ngegambarin perasaan orang yang masih pegang janji yang harusnya udah dia lepas"
train_106.wav, "waduh. Tapi hatinya ini belum siap sobat Trisma. Ada rasa masih nunggu, masih berharap, tapi dalam dirinya dia, dia tuh tahu kalau semua itu sebenarnya udah gak mungkin buat dikejar lagi. dan suaranya yang lembut banget bikin emosinya tuh tambah dapet Sobat Trisma sampai banyak nih pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor sampai banyak nih pendengar bilang kalau lagu ini tuh berasa ngena"
train_107.wav, "banget di momen dimana kita tuh masih berusaha buat ngelepas seseor sampai banyak nih pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor Sampai banyak nih pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor. Sampai banyak nih pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor. Sampai banyak nih pendengar bilang"
train_108.wav, "kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor. Sampai banyak nih pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor Sampai banyak nih pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor Sampai banyak nih pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor"
train_109.wav, "Sampai banyak nih pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor. Sampai banyak nih pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor. Sampai banyak nih pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor. Sampai banyak nih, penengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh"
train_110.wav, "masih berusaha buat ngelepas se-se-ot. Sampai banyak nih, penengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas se-se-ot. Sampai banyak nih, penengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas se-se-ot. Sampai banyak nih, pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor. Sampai banyak nih, pendengar bilang kalau lagu ini tuh berasa"
train_111.wav, "ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor. Sampai banyak nih, pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas seseor. ngelepas sesekor, sampe banyak nih, pendengar bilang kalau lagu ini tuh berasa ngena banget di momen dimana kita tuh masih berusaha buat ngelepas sesekor. [Lirik] eyes are never closing [Lirik] Hearts are never broken [Lirik] And time's forever frozen still [Lirik] … So you can keep"
train_112.wav, "me [Lirik] Inside the pocket of your ripped jeans [Lirik] Holding me closer 'til our eyes meet [Lirik] You won't ever be alone, wait for me to come home [Lirik] … Loving can heal, loving can mend your soul [Lirik] And it's"
train_113.wav, "the only thing that I know, know [Lirik] I swear it will get easier [Lirik] Remember that with every piece of ya [Lirik] Hmm, and it's the only thing we take with us when we die [Lirik] … Hmm, we keep this love in this photograph"
train_114.wav, "[Lirik] We made these memories for ourselves [Lirik] Where our eyes are never closing [Lirik] Hearts were never broken [Lirik] And time's forever frozen, still [Lirik] … So you can keep me [Lirik] Inside the pocket of your ripped jeans [Lirik] Holding me closer 'til our eyes meet [Lirik] You won't ever be alone"
train_115.wav, "[Lirik] … And if you hurt me [Lirik] That's okay, baby, only words bleed [Lirik] Inside these pages, you just hold me [Lirik] And I won't ever let you go [Lirik] Wait for me come home [Lirik] Wait for me come home [Lirik] Wait for me come home"
train_116.wav, "[Lirik] Wait for me come home [Lirik] … Oh, you can fit me [Lirik] Inside the necklace you got when you were sixteen [Lirik] Next to your heartbeat where I should be [Lirik] Keep it deep within your soul [Lirik] … And if you hurt me [Lirik] Well, that's okay, baby"
train_117.wav, "only words bleed [Lirik] Inside these pages, you just hold me [Lirik] And I won't ever let you go [Lirik] … When I'm away, I will remember how you kissed me [Lirik] Under the lamppost back on Sixth street [Lirik] Hearing you whisper  Voice of Prisma, the best online radio in"
train_118.wav, "Bali Wah, sobat Trisma Sekarang kita masuk ke pembahasan lagu di top keempat kita minggu ini Dan di rutan ini, Nia punya lagu yang gak cuma indah di telinga, tapi juga dalam banget secara makna. ini dia ""Photograph"" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya ""X"" atau ini dia ""Photograph"" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya"
train_119.wav, ""X" atau ini dia "Photograph" dari Ed Sheeran. lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album"
train_120.wav, "studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran."
train_121.wav, "Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia"
train_122.wav, ""Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran"
train_123.wav, "yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke"
train_124.wav, "dalam album studio kedua Ed Sheeran yang judulnya X atau ini dia "Photograph" dari Ed Sheeran. Lagu ini masuk ke dalam album studio kedua Ed Sheeran yang judulnya X atau. [Lirik] in a garden of roses [Lirik] And truly loves you long after our curtain closes [Lirik] But will you still truly loves you long after our curtain closes"
train_125.wav, "[Lirik] But will you still truly loves you long after our curtain closes [Lirik] But will you still truly loves you long after our curtain closes [Lirik] But will you still  [Lirik] 'Cause I am the one who's waited this long [Lirik] And I am the"
train_126.wav, "one that might get it wrong [Lirik] And I'll be the one that will love you the way I'm supposed [Lirik] And I'll be the one that will love you the way I'm supposed to Girl, oh [Lirik] But will you still"
train_127.wav, "love me when nobody wants me around, around? [Lirik] When I turn 81 and forget things, will you still be proud? [Lirik] Proud of me and my short list of accomplishments"
train_128.wav, "say [Lirik] And me and my lack of new news [Lirik] Me and my selfishness, oh, me and myself [Lirik] Wish you nothing but a happy new version of you [Lirik] Because I, I, mm-mm"
train_129.wav, "[Lirik] Mm, mm, mm, mm-mm, yeah [Lirik] I want you to tell me you find it hard to be yourself [Lirik] So I can say it's gonna be alright, yeah [Lirik] And I want you to love me the way you love your family [Lirik] The way you love to show me what it's"
train_130.wav, "like [Lirik] To be happy"
train_131.wav, ""
train_132.wav, "Voice of Trisma, the best online radio"
train_133.wav, "in Bali. Sobat Trisma, sekarang kita masuk di top ketiga kita minggu ini. Dan diurutan ini kita punya lagu yang lembut, penuh kehangatan, dan bikin hati terasa tenang banget. Dan jadi, sobat trisma, ada lagu Happiness dari Rex Orange County. Lagu Happiness ini dirilis pada 26 April 2017 lalu, dan jadi track penutup di album keduanya yang berjudul Apricot"
train_134.wav, "Princess. Dan sejak dirilis, lagu ini langsung banyak dicintai oleh pendengar di seluruh dunia karena melodinya yang lembut dan liriknya yang jujur banget. Dan di platform streaming, lagu ini udah didengar ratusan juta kali loh Sobat Trisma. Wah, dan pernah jadi viral di TikTok sebagai soundtrack video romantis yang bikin orang-orang tuh nganganin masa-masa indah. Wah, apakah sobat Trisma ada nih di salah satu video yang"
train_135.wav, "pake sound ini di TikTok? Wah, dia sih pengen banget ya. Oke, lanjut sobat. Nah, si Rex Orange County atau Alexander ini benar-benar sukses ngegambarin cinta yang tulus dan dewasa lewat liriknya. Secara garis besar, happiness cerita tentang perasaan cinta yang gak memaksa, gak mengikat, tapi mau menemani dan mencintai dalam segala keadaan. Yang menarik sobat Trisma, di balik judulnya yang terdengar ceria ya, justru"
train_136.wav, "terdapat rasa sedih dan kerentanan. Rex nunjukin ketakutan dalam hubungan, ketakutan akan kehilangan, dan pertanyaan mendalam kayak, ""Apa aku masih akan dicintai kalau suatu hari nanti aku nggak punya siapa-siapa?"" Ini tuh kerasa banget di lirik ikoniknya yang bunyinya, ""But will you still love me when nobody wants around me?"" Set baris ini jadi momen paling nyentuh di lagu ini, dan banyak pendengar yang ngerasa terwakilkan sama rasa takut itu, Sobat trisma."
train_137.wav, "Happiness bukan cuma lagu cinta biasa, tapi juga refleksi tentang ketulusan, keiklasan, dan komitmen dalam hubungan. Lagu ini mengingatkan kita kalau cinta gak harus sempurna, yang penting ada kemauan untuk tumbuh dan menjaga satu sama lain di setiap keadaan. itulah yang bikin lagu happiness ini terasa deket banget di hati banyak orang Sobat Trisma. Wah, dan itu dia ya pemahasan kita di lagu top ketiga minggu ini. Sekarang, nia bakal"
train_138.wav, "move ke top kedua kita minggu ini. So, take a listen to Bad by Wave to Earth. Happy listen sobat! [Lirik] I'm with you? [Lirik] You're the only one who makes me laugh [Lirik] So how can my day be bad? [Lirik] It's a day for you"
train_139.wav, "[Lirik] Lately, life's so boring [Lirik] I've been watching Netflix all day long [Lirik] I thought there would be [Lirik] No things left to watch [Lirik] So I let myself out"
train_140.wav, "[Lirik] When I went to the park [Lirik] I recognised you at a glance [Lirik] Face to face, we just smiled [Lirik] We already know that we'll be together (we'll be together)"
train_141.wav, "[Lirik] How could my day be bad when I'm with you? [Lirik] You're the only one who makes me laugh [Lirik] So how can my day be bad? [Lirik] It's a day for you, oh, babe [Lirik] Coffee"
train_142.wav, "in the morning, you and the sun [Lirik] There's a brown hue in your eyes [Lirik] How pretty it is, I think I'm in love, ooh"
train_143.wav, "[Lirik] When I went to the park [Lirik] I"
train_144.wav, "recognised you at a glance Voice of Trisma, the best online radio in Bali. Well, sobat Trisma, sekarang kita masuk ke posisi top kedua kita minggu ini. Dan diurutan ini kita punya lagu yang super viral dan jadi favorit anak muda di seluruh dunia. ini dia sobat trisma - Bad dari Waves to Earth. Lagu Bad ini dirilis pada April 2023 lalu"
train_145.wav, "sebagai bagian dari album debut mereka. Dan dalam waktu yang gak lama nih Sobat trisma ya, lagu ini langsung meledak di berbagai platform streaming. dan sampai sekarang, lagu Bad ini udah didenger lebih dari 230an juta kali di Spotify. Wah apakah Sobat Trisma salah satunya nih? Kayaknya salah satunya nih ada Nia da Sobat Trisma. Lagu ini tuh nunjukin seberapa besar gitu ya, pengaruh lagu ini di telingnya para pendengar. Dan secara makna, lagu"
train_146.wav, "ini ngomongin soal kebahagiaan, kerinduan dan keterikatan sama orang yang kita sayangin. Di liriknya, narator itu cerita kalau hari-hari buruknya tuh bisa berubah total jadi lebih baik cuma karena dia ada di samping orang yang dia cintai. Kehadiran orang itu tuh digambarin sebagai sesuatu yang bisa ngeubah mood, ngurangin capek, dan bikin hidup kerasa jauh lebih ringan. Intinya, dia itu kayak sumber nyamanku dan sumber tenagaku."
train_147.wav, "Wah, manis banget ya, Sobat trisma ya? nunjukin betapa besarnya pengaruh satu orang dalam hidup kita. Inilah yang bikin lagu ini tuh kena di hati banyak orang, terutama yang lagi jatuh cinta atau sedang ngerasain nyaman sama satu orang. Dan secara musik, Bad punya nuansa yang tenang, lembut, dan agak creamy, karena suasana vokalnya itu yang khas banget. oke Sobat Trisma, itu dia pembahasan di top kedua kita. Manis"
train_148.wav, "lembut, dan ngingetin kita kalau ada orang yang benar-benar bisa jadi rumah. Sekarang kita lanjut ke top pertama kita. Waduh, ini sih lagu yang lagi naik daun ya Sobat Trisma ya. Yup, itu dia Who Knows dari Dennis Chesar. Lagu ini adalah track ke-6 dari album terbaru Daniel yang judulnya Son of Spergy. Resmi didilis pada 24 Oktober lalu. Meski terbilang baru ya, lagu ini udah didengar lebih dari 14 juta kali"
train_149.wav, "di Spotify. Wow, dan secara makna ya sobat ya, lagu ini kebahas pergulatan batin dalam mencintai seseorang di tengah banyak ketidakpastian. Danny Shazer ngomongin ketakutan, rasa ragu dan insecure yang sering banget muncul dalam hubungan. Satu lirik yang paling ikonik dalam lagu ini itu yang bayangkan ""Maybe we get married one day, but who knows"" Lirik yang ngegambarin keinginan untuk masa depan yang indah, tapi rasa takut yang karena takut kalau itu gak akan terjadi"
train_150.wav, "sobat Trisma. Jadi antara ragu dan yakin. Di lagu ini, Daniel juga ceritain tentang rasa insiecure yang dalam, kayak dia merasa gak pantas dapat cinta seindah itu. Dia secara musik lagunya dibungkus dengan vibes R&B soul yang santai dan khas banget Dennis Cesar. Nah Sobat Trisma itu dia pembahasan lengkap buat lagu di posisi top keempat kita minggu ini. Udah dibahas berarti tinggal diputar aja ya Sobat Trisma ya. Tapi sebelum itu"
train_151.wav, "nia mau kucapin makasih banyak buat Sobat Trisma yang udah setia nemenin siarannya hari ini. Tapi jangan kemana-mana dulu karena abis ini bakal ada citra yang siap nemenin Sobat Trisma di program acara kilastrisma. So tetep stay tune dengerin voice of Trisma yaa! Oke sobat Trisma, kalau gitu langsung aja nia putarin lagu top pertama kita minggu ini. Ini dia, ""Voodooz"" by Danny Chesar. Voice of Trisma, the best online radio in Bali. Happy Listen Sobat!"
train_152.wav, "[Lirik] Lately, you've set up in my mind [Lirik] Yeah, girl, you, and I like that [Lirik] Lately, I've been thinking that perhaps I am a coward [Lirik] Hiding in a disguise of an"
train_153.wav, "ever-giving flower [Lirik] Incompetent steward of all of that sweet, sweet power [Lirik] Yesterday was feeling so good, now it's gone [Lirik] I'd feel like that always if I could"
train_154.wav, "is that wrong? [Lirik] Tell me 'bout the city you're from [Lirik] Is it hot? Does it snow there? [Lirik] Lately, I've been thinking 'bout my precarious future [Lirik] Will you"
train_155.wav, "be there with me by my side, my girl, my shooter? [Lirik] Who's to say who calculates? Not me, I'm no computer [Lirik] Is it a crime to be unsure? [Lirik] In time"
train_156.wav, "
train_157.wav, "
train_158.wav, "
train_159.wav, "
train_160.wav, "
train_161.wav, "
train_162.wav, "
train_163.wav, "
train_164.wav, "
train_165.wav, "
train_166.wav, "
train_167.wav, "
train_168.wav, "
train_169.wav, "
train_170.wav, "
train_171.wav, "
train_172.wav, "
train_173.wav, "
train_174.wav, "
train_175.wav, "
train_176.wav, "
train_177.wav, "
train_178.wav, "
train_179.wav, "
train_180.wav, "
train_181.wav, "
train_182.wav, "
train_183.wav, "
train_184.wav, "
train_185.wav, "
train_186.wav, "
train_187.wav, "
train_188.wav, "
train_189.wav, "
train_190.wav, "
train_191.wav, "
train_192.wav, "
train_193.wav, "
train_194.wav, "
train_195.wav, "
train_196.wav, "
train_197.wav, "
train_198.wav, "
train_199.wav, "
train_200.wav, "
train_201.wav, "
train_202.wav, "
train_203.wav, "
train_204.wav, "
train_205.wav, "
train_206.wav, "
train_207.wav, "
train_208.wav, "
train_209.wav, "
train_210.wav, "
train_211.wav, "
train_212.wav, "
train_213.wav, "
train_214.wav, "
train_215.wav, "
train_216.wav, "
train_217.wav, "
train_218.wav, "
train_219.wav, "
train_220.wav, "
train_221.wav, "
train_222.wav, "
train_223.wav, "
train_224.wav, "
train_225.wav, "
train_226.wav, "
train_227.wav, "
train_228.wav, "
train_229.wav, "
train_230.wav, "
train_231.wav, "
train_232.wav, "
train_233.wav, "
train_234.wav, "
train_235.wav, "
train_236.wav, "
train_237.wav, "
train_238.wav, "
train_239.wav, "
train_240.wav, "
train_241.wav, "
train_242.wav, "
train_243.wav, "
train_244.wav, "
train_245.wav, "
train_246.wav, "
train_247.wav, "
train_248.wav, "
train_249.wav, "
train_250.wav, "
train_251.wav, "
train_252.wav, "
train_253.wav, "
train_254.wav, " 
